,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,MIN,Game_ID,Team_ID,GAME_DATE,MATCHUP,WL
1160,0022200437,1610612747,LAL,Los Angeles,2544,LeBron James,13.0,21.0,0.619,1.0,4.0,0.25,3.0,4.0,0.75,1.0,8.0,9.0,4.0,2.0,0.0,2.0,2.0,30.0,26.0,137.4,138.5,106.6,107.9,30.8,30.6,0.138,2.0,13.8,0.032,0.235,0.138,6.9,0.643,0.659,0.275,0.285,103.87,102.86,85.71,78,0.169,35.93333333333333,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1161,0022200437,1610612747,LAL,Los Angeles,203076,Anthony Davis,4.0,6.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,10.0,-4.0,97.9,104.7,118.7,119.5,-20.8,-14.9,0.154,1.0,18.2,0.0,0.333,0.133,18.2,0.667,0.727,0.188,0.192,119.99,115.53,96.28,43,0.131,17.45,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1162,0022200437,1610612747,LAL,Los Angeles,201976,Patrick Beverley,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,10.0,-11.0,94.2,97.8,126.5,121.7,-32.2,-23.9,0.385,0.0,45.5,0.0,0.235,0.095,0.0,0.833,0.833,0.113,0.116,106.89,106.84,89.03,46,0.151,20.666666666666668,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1163,0022200437,1610612747,LAL,Los Angeles,203471,Dennis Schroder,5.0,12.0,0.417,3.0,6.0,0.5,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,4.0,15.0,15.0,122.6,127.7,109.0,106.3,13.5,21.4,0.111,1.5,17.6,0.034,0.0,0.02,11.8,0.542,0.582,0.187,0.19,101.91,101.07,84.22,65,0.053,30.633333333333333,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1164,0022200437,1610612747,LAL,Los Angeles,201566,Russell Westbrook,5.0,13.0,0.385,0.0,3.0,0.0,5.0,8.0,0.625,2.0,9.0,11.0,12.0,2.0,0.0,4.0,2.0,15.0,25.0,127.7,125.4,89.3,90.8,38.3,34.6,0.462,3.0,36.4,0.074,0.281,0.186,12.1,0.385,0.454,0.276,0.285,106.36,106.49,88.74,67,0.183,29.75,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1165,0022200437,1610612747,LAL,Los Angeles,1630559,Austin Reaves,5.0,9.0,0.556,2.0,5.0,0.4,4.0,4.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,3.0,16.0,26.0,131.4,128.8,89.3,92.2,42.1,36.6,0.0,0.0,0.0,0.04,0.103,0.074,16.7,0.667,0.743,0.16,0.165,104.81,104.23,86.86,66,0.097,29.933333333333334,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1166,0022200437,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,127.8,127.6,84.1,86.2,43.6,41.4,0.077,0.0,100.0,0.0,0.143,0.074,0.0,0.0,0.0,0.0,0.0,101.93,100.75,83.96,29,0.106,13.816666666666666,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1167,0022200437,1610612747,LAL,Los Angeles,1631108,Max Christie,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,14.0,127.8,124.2,85.0,84.4,42.8,39.9,0.0,0.0,0.0,0.143,0.059,0.097,0.0,0.6,0.6,0.132,0.135,96.16,97.91,81.59,33,0.073,15.933333333333334,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1168,0022200437,1610612747,LAL,Los Angeles,1628418,Thomas Bryant,9.0,11.0,0.818,1.0,2.0,0.5,2.0,4.0,0.5,4.0,2.0,6.0,1.0,2.0,0.0,1.0,4.0,21.0,10.0,128.8,125.0,99.7,100.0,29.1,25.0,0.071,1.0,6.7,0.174,0.091,0.133,6.7,0.864,0.823,0.255,0.261,98.19,99.45,82.88,48,0.191,23.65,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1169,0022200437,1610612747,LAL,Los Angeles,1629134,Kendrick Nunn,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,212.8,133.3,-212.8,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,76.54,98.63,82.19,2,-0.5,1.2166666666666668,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1170,0022200437,1610612747,LAL,Los Angeles,1627745,Damian Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,212.8,133.3,-212.8,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.54,98.63,82.19,2,0.0,1.2166666666666668,0022200437,1610612747,"DEC 16, 2022",LAL vs. DEN,W
1171,0022200413,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,3.0,6.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,-18.0,89.7,87.8,122.9,119.6,-33.2,-31.9,0.0,0.0,0.0,0.043,0.091,0.067,14.3,0.583,0.543,0.135,0.137,99.82,102.27,85.23,49,0.042,23.466666666666665,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1172,0022200413,1610612747,LAL,Los Angeles,2544,LeBron James,14.0,25.0,0.56,3.0,11.0,0.273,2.0,4.0,0.5,0.0,9.0,9.0,9.0,2.0,1.0,4.0,4.0,33.0,10.0,112.2,111.0,100.2,98.9,12.0,12.1,0.391,2.25,22.5,0.0,0.188,0.105,10.0,0.62,0.617,0.313,0.326,101.45,102.66,85.55,91,0.196,42.78333333333333,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1173,0022200413,1610612747,LAL,Los Angeles,203076,Anthony Davis,13.0,24.0,0.542,0.0,2.0,0.0,11.0,15.0,0.733,4.0,8.0,12.0,3.0,1.0,1.0,1.0,1.0,37.0,-8.0,99.7,100.0,107.1,107.1,-7.4,-7.1,0.136,3.0,8.6,0.085,0.157,0.122,2.9,0.542,0.605,0.302,0.31,101.89,101.7,84.75,97,0.195,46.016666666666666,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1174,0022200413,1610612747,LAL,Los Angeles,201976,Patrick Beverley,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,-10.0,94.5,92.3,114.4,117.9,-19.9,-25.6,0.0,0.0,0.0,0.0,0.095,0.05,28.6,0.6,0.6,0.159,0.166,100.2,99.84,83.2,39,0.031,18.75,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1175,0022200413,1610612747,LAL,Los Angeles,203471,Dennis Schroder,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-15.0,91.3,90.2,123.2,123.8,-31.9,-33.6,0.077,0.0,25.0,0.0,0.053,0.025,0.0,0.0,0.347,0.068,0.069,102.6,102.95,85.79,41,0.0,19.35,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1176,0022200413,1610612747,LAL,Los Angeles,201566,Russell Westbrook,7.0,19.0,0.368,1.0,6.0,0.167,5.0,6.0,0.833,1.0,13.0,14.0,5.0,1.0,4.0,2.0,4.0,20.0,-1.0,96.6,97.3,98.5,98.7,-1.8,-1.3,0.263,2.5,17.2,0.025,0.317,0.173,6.9,0.395,0.462,0.289,0.298,103.8,103.3,86.08,75,0.19,34.85,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1177,0022200413,1610612747,LAL,Los Angeles,1630559,Austin Reaves,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,3.0,4.0,8.0,111.1,112.2,101.0,100.0,10.2,12.2,0.167,0.0,45.5,0.029,0.068,0.051,0.0,0.333,0.333,0.074,0.076,100.47,100.5,83.75,74,0.066,35.583333333333336,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1178,0022200413,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,12.0,118.1,118.8,101.7,98.5,16.4,20.3,0.0,0.0,0.0,0.0,0.081,0.045,25.0,0.333,0.333,0.058,0.059,99.21,100.52,83.77,64,0.009,30.8,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1179,0022200413,1610612747,LAL,Los Angeles,1629134,Kendrick Nunn,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,168.6,164.3,194.1,178.6,-25.5,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.133,0.137,99.19,104.73,87.27,14,0.043,6.416666666666667,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1180,0022200413,1610612747,LAL,Los Angeles,1628418,Thomas Bryant,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,151.3,150.0,121.4,113.3,29.9,36.7,0.0,0.0,0.0,0.0,0.111,0.071,0.0,1.0,1.064,0.133,0.134,95.82,99.67,83.05,14,0.135,6.983333333333333,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1181,0022200413,1610612747,LAL,Los Angeles,1631108,Max Christie,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1182,0022200413,1610612747,LAL,Los Angeles,1627745,Damian Jones,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200413,1610612747,"DEC 13, 2022",LAL vs. BOS,L
1183,0022200396,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,7.0,10.0,0.7,4.0,6.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,18.0,2.0,121.1,119.7,113.2,118.3,7.9,1.3,0.0,0.0,0.0,0.0,0.065,0.036,0.0,0.9,0.9,0.156,0.158,98.95,97.34,81.12,61,0.106,29.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1184,0022200396,1610612747,LAL,Los Angeles,2544,LeBron James,14.0,24.0,0.583,2.0,6.0,0.333,5.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,35.0,18.0,124.5,126.3,98.9,101.3,25.5,25.0,0.25,5.0,15.6,0.036,0.093,0.07,3.1,0.625,0.668,0.342,0.341,101.53,99.6,83.0,76,0.197,36.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1185,0022200396,1610612747,LAL,Los Angeles,203076,Anthony Davis,12.0,18.0,0.667,0.0,1.0,0.0,10.0,12.0,0.833,3.0,12.0,15.0,7.0,2.0,1.0,1.0,3.0,34.0,7.0,119.5,120.8,106.9,110.3,12.7,10.5,0.318,7.0,23.3,0.088,0.293,0.2,3.3,0.667,0.73,0.277,0.278,106.31,104.1,86.75,77,0.264,35.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1186,0022200396,1610612747,LAL,Los Angeles,201976,Patrick Beverley,1.0,5.0,0.2,1.0,4.0,0.25,2.0,4.0,0.5,0.0,5.0,5.0,3.0,2.0,0.0,0.0,4.0,5.0,5.0,111.9,111.1,96.2,100.0,15.7,11.1,0.15,0.0,30.0,0.0,0.179,0.094,0.0,0.3,0.37,0.123,0.124,108.72,106.99,89.16,54,0.048,24.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1187,0022200396,1610612747,LAL,Los Angeles,203471,Dennis Schroder,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,2.0,5.0,15.0,117.9,121.7,94.3,98.6,23.6,23.2,0.185,2.5,38.5,0.0,0.049,0.029,15.4,0.417,0.417,0.113,0.111,105.71,101.76,84.8,69,0.028,32.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1188,0022200396,1610612747,LAL,Los Angeles,201566,Russell Westbrook,5.0,9.0,0.556,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,9.0,1.0,0.0,4.0,1.0,11.0,-12.0,120.8,122.2,147.2,142.6,-26.4,-20.3,0.529,2.25,39.1,0.0,0.222,0.108,17.4,0.556,0.557,0.275,0.277,102.18,103.26,86.05,45,0.112,21.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1189,0022200396,1610612747,LAL,Los Angeles,1630559,Austin Reaves,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,9.0,3.0,132.7,134.5,128.9,127.1,3.8,7.4,0.077,0.67,18.2,0.0,0.094,0.057,27.3,0.75,0.75,0.141,0.141,98.24,98.24,81.87,58,0.054,28.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1190,0022200396,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,135.7,135.5,150.1,141.9,-14.4,-6.5,0.0,0.0,0.0,0.182,0.2,0.19,0.0,0.0,0.347,0.083,0.083,96.56,99.31,82.76,31,0.042,14.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1191,0022200396,1610612747,LAL,Los Angeles,1628418,Thomas Bryant,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,134.3,134.8,140.9,134.8,-6.6,0.0,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.5,0.512,0.208,0.208,88.2,90.0,75.0,23,0.07,12.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1192,0022200396,1610612747,LAL,Los Angeles,1629134,Kendrick Nunn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,133.3,133.3,180.0,150.0,-46.7,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71,92.41,77.01,6,0.0,3.0,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1193,0022200396,1610612747,LAL,Los Angeles,1631108,Max Christie,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1194,0022200396,1610612747,LAL,Los Angeles,1627745,Damian Jones,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200396,1610612747,"DEC 11, 2022",LAL @ DET,W
1195,0022200382,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,15.0,-6.0,109.6,114.1,115.8,117.9,-6.2,-3.8,0.0,0.0,0.0,0.0,0.094,0.054,21.4,0.682,0.682,0.2,0.201,98.33,95.56,79.64,64,0.074,32.9,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1196,0022200382,1610612747,LAL,Los Angeles,2544,LeBron James,9.0,22.0,0.409,1.0,8.0,0.125,4.0,8.0,0.5,1.0,3.0,4.0,6.0,2.0,0.0,3.0,3.0,23.0,-10.0,108.0,108.3,119.0,118.8,-11.0,-10.4,0.222,2.0,17.6,0.025,0.097,0.056,8.8,0.432,0.451,0.267,0.274,105.19,105.12,87.6,96,0.061,43.833333333333336,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1197,0022200382,1610612747,LAL,Los Angeles,203076,Anthony Davis,9.0,13.0,0.692,0.0,1.0,0.0,13.0,14.0,0.929,2.0,10.0,12.0,0.0,2.0,2.0,3.0,5.0,31.0,16.0,105.5,108.6,89.1,87.8,16.4,20.8,0.0,0.0,0.0,0.063,0.303,0.185,13.0,0.692,0.809,0.258,0.263,109.01,108.19,90.16,81,0.263,36.166666666666664,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1198,0022200382,1610612747,LAL,Los Angeles,201976,Patrick Beverley,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,9.0,5.0,112.5,113.3,106.8,107.2,5.7,6.0,0.1,1.5,33.3,0.0,0.1,0.048,22.2,1.125,1.125,0.067,0.069,104.67,104.09,86.74,83,0.075,38.28333333333333,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1199,0022200382,1610612747,LAL,Los Angeles,203471,Dennis Schroder,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,-17.0,104.7,104.9,142.6,136.4,-37.9,-31.5,0.267,4.0,40.0,0.0,0.071,0.033,10.0,0.4,0.4,0.136,0.139,93.41,95.48,79.56,41,0.04,21.366666666666667,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1200,0022200382,1610612747,LAL,Los Angeles,201566,Russell Westbrook,4.0,14.0,0.286,1.0,5.0,0.2,3.0,4.0,0.75,2.0,9.0,11.0,11.0,4.0,0.0,4.0,4.0,12.0,-7.0,104.5,104.9,112.3,112.2,-7.8,-7.3,0.407,2.75,35.5,0.056,0.3,0.167,12.9,0.321,0.381,0.225,0.229,108.1,107.92,89.93,81,0.118,36.25,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1201,0022200382,1610612747,LAL,Los Angeles,1630559,Austin Reaves,9.0,15.0,0.6,4.0,6.0,0.667,3.0,4.0,0.75,1.0,1.0,2.0,5.0,2.0,0.0,3.0,5.0,25.0,-4.0,111.1,112.2,114.8,118.0,-3.6,-5.8,0.192,1.67,20.8,0.027,0.03,0.029,12.5,0.733,0.746,0.192,0.196,107.18,105.21,87.67,90,0.101,40.833333333333336,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1202,0022200382,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,68.9,61.9,153.3,160.0,-84.4,-98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.144,101.89,105.07,87.56,21,-0.072,9.366666666666667,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1203,0022200382,1610612747,LAL,Los Angeles,1628418,Thomas Bryant,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-13.0,64.8,60.0,158.5,157.1,-93.7,-97.1,0.0,0.0,0.0,0.1,0.0,0.067,0.0,1.5,1.5,0.059,0.063,110.73,115.68,96.4,15,0.086,6.016666666666667,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1204,0022200382,1610612747,LAL,Los Angeles,1631108,Max Christie,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1205,0022200382,1610612747,LAL,Los Angeles,1627745,Damian Jones,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1206,0022200382,1610612747,LAL,Los Angeles,1629134,Kendrick Nunn,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200382,1610612747,"DEC 09, 2022",LAL @ PHI,L
1207,0022200366,1610612747,LAL,Los Angeles,1630559,Austin Reaves,4.0,12.0,0.333,1.0,6.0,0.167,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,10.0,-11.0,104.7,104.9,115.9,123.0,-11.2,-18.0,0.188,0.0,20.0,0.034,0.026,0.03,0.0,0.375,0.402,0.176,0.179,106.22,102.98,85.81,61,0.029,28.433333333333334,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1208,0022200366,1610612747,LAL,Los Angeles,1629308,Juan Toscano-Anderson,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,5.0,106.6,102.9,87.7,93.8,18.9,9.2,0.182,2.0,33.3,0.0,0.13,0.079,16.7,0.5,0.521,0.114,0.118,102.81,101.21,84.35,34,0.075,15.65,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1209,0022200366,1610612747,LAL,Los Angeles,1628418,Thomas Bryant,3.0,5.0,0.6,0.0,1.0,0.0,10.0,10.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,16.0,-2.0,110.0,110.0,110.2,112.9,-0.2,-2.9,0.091,2.0,15.4,0.029,0.114,0.072,7.7,0.6,0.851,0.141,0.143,107.24,105.94,88.28,70,0.153,31.716666666666665,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1210,0022200366,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,5.0,16.0,0.313,2.0,7.0,0.286,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,12.0,-37.0,76.7,76.8,131.3,137.9,-54.6,-61.1,0.0,0.0,0.0,0.0,0.091,0.047,5.9,0.375,0.375,0.27,0.279,109.94,107.15,89.3,56,0.01,25.533333333333335,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1211,0022200366,1610612747,LAL,Los Angeles,203471,Dennis Schroder,5.0,10.0,0.5,1.0,4.0,0.25,7.0,7.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,18.0,-8.0,101.8,101.7,110.0,115.3,-8.1,-13.6,0.2,1.5,16.7,0.0,0.128,0.072,11.1,0.55,0.688,0.227,0.231,104.69,102.3,85.25,59,0.159,27.683333333333334,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1212,0022200366,1610612747,LAL,Los Angeles,201566,Russell Westbrook,5.0,13.0,0.385,1.0,4.0,0.25,5.0,7.0,0.714,4.0,5.0,9.0,4.0,1.0,0.0,5.0,3.0,16.0,-18.0,105.9,106.3,131.1,132.3,-25.2,-26.1,0.235,0.8,16.0,0.125,0.152,0.138,20.0,0.423,0.498,0.288,0.295,110.9,110.18,91.81,64,0.067,28.1,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1213,0022200366,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,2.0,6.0,0.333,0.0,3.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,116.2,114.5,111.7,109.1,4.5,5.5,0.0,0.0,0.0,0.0,0.129,0.075,20.0,0.333,0.515,0.164,0.169,111.36,113.47,94.56,55,0.049,23.266666666666666,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1214,0022200366,1610612747,LAL,Los Angeles,1629134,Kendrick Nunn,6.0,13.0,0.462,1.0,5.0,0.2,2.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,15.0,-1.0,111.9,110.0,114.7,112.0,-2.8,-2.0,0.077,1.0,6.3,0.0,0.077,0.043,6.3,0.5,0.54,0.268,0.277,112.0,114.29,95.24,50,0.105,21.0,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1215,0022200366,1610612747,LAL,Los Angeles,1627745,Damian Jones,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,4.0,6.0,10.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,112.0,110.0,110.7,110.0,1.3,0.0,0.056,1.0,12.5,0.16,0.162,0.161,12.5,0.8,0.85,0.106,0.11,112.58,113.98,94.99,60,0.159,25.266666666666666,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1216,0022200366,1610612747,LAL,Los Angeles,1631108,Max Christie,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,107.9,106.3,94.8,90.9,13.1,15.3,0.0,0.0,0.0,0.0,0.2,0.097,16.7,0.5,0.5,0.171,0.174,113.55,116.85,97.38,32,0.058,13.35,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1217,0022200366,1610612747,LAL,Los Angeles,201976,Patrick Beverley,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1218,0022200366,1610612747,LAL,Los Angeles,1629117,Wenyen Gabriel,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200366,1610612747,"DEC 07, 2022",LAL @ TOR,L
1219,0022200360,1610612747,LAL,Los Angeles,1629022,Lonnie Walker IV,3.0,10.0,0.3,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,7.0,-15.0,89.2,90.6,114.4,116.7,-25.2,-26.1,0.2,0.0,23.1,0.0,0.043,0.02,0.0,0.3,0.335,0.169,0.17,106.34,104.46,87.05,53,0.029,24.583333333333332,0022200360,1610612747,"DEC 06, 2022",LAL @ CLE,L
1220,0022200360,1610612747,LAL,Los Angeles,2544,LeBron James,8.0,17.0,0.471,2.0,6.0,0.333,3.0,4.0,0.75,4.0,13.0,17.0,4.0,1.0,1.0,3.0,0.0,21.0,-14.0,102.0,102.7,117.1,118.2,-15.1,-15.5,0.19,1.33,15.4,0.098,0.371,0.224,11.5,0.529,0.56,0.253,0.257,103.23,102.42,85.35,75,0.177,35.61666666666667,0022200360,1610612747,"DEC 06, 2022",LAL @ CLE,L
